Title,Abstract,PDF Link,Category
Algorithm Selection for Deep Active Learning with Imbalanced Datasets,https://papers.nips.cc/paper_files/paper/2023/hash/1e77af93008ee6cd248a31723ce357d8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1e77af93008ee6cd248a31723ce357d8-Paper-Conference.pdf,Deep Learning
DeWave_ Discrete Encoding of EEG Waves for EEG to Text Translation,https://papers.nips.cc/paper_files/paper/2023/hash/1f2fd23309a5b2d2537d063b29ec1b52-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f2fd23309a5b2d2537d063b29ec1b52-Paper-Conference.pdf,Optimization
Visual Instruction Inversion_ Image Editing via Image Prompting,https://papers.nips.cc/paper_files/paper/2023/hash/1e75f7539cbde5de895fab238ff42519-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1e75f7539cbde5de895fab238ff42519-Paper-Conference.pdf,Computer Vision
On Learning Latent Models with Multi-Instance Weak Supervision,https://papers.nips.cc/paper_files/paper/2023/hash/1e83498c3eafe109a44b12979c2c73db-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1e83498c3eafe109a44b12979c2c73db-Paper-Conference.pdf,Deep Learning
Dynamics of Finite Width Kernel and Prediction Fluctuations in Mean Field Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/1ec69275e9f002ee068f5d68380f3290-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1ec69275e9f002ee068f5d68380f3290-Paper-Conference.pdf,Deep Learning
Semantic HELM_ A Human-Readable Memory for Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2023/hash/1eeacdf8770e6dd5164cdeec8bcfa8cc-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1eeacdf8770e6dd5164cdeec8bcfa8cc-Paper-Conference.pdf,Reinforcement Learning
TART_ A plug-and-play Transformer module for task-agnostic reasoning,https://papers.nips.cc/paper_files/paper/2023/hash/1ece70d2259b8e9510e2d4ca8754cecf-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1ece70d2259b8e9510e2d4ca8754cecf-Paper-Conference.pdf,Deep Learning
SpatialRank_ Urban Event Ranking with NDCG Optimization on Spatiotemporal Data,https://papers.nips.cc/paper_files/paper/2023/hash/1f3cbee17170c3ffff3e413d2df54f6b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f3cbee17170c3ffff3e413d2df54f6b-Paper-Conference.pdf,Optimization
When Does Confidence-Based Cascade Deferral Suffice_,https://papers.nips.cc/paper_files/paper/2023/hash/1f09e1ee5035a4c3fe38a5681cae5815-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f09e1ee5035a4c3fe38a5681cae5815-Paper-Conference.pdf,Optimization
Navigating the Pitfalls of Active Learning Evaluation_ A Systematic Framework for Meaningful Performance Assessment,https://papers.nips.cc/paper_files/paper/2023/hash/1ed4723f12853cbd02aecb8160f5e0c9-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1ed4723f12853cbd02aecb8160f5e0c9-Paper-Conference.pdf,Optimization
QLoRA_ Efficient Finetuning of Quantized LLMs,https://papers.nips.cc/paper_files/paper/2023/hash/1feb87871436031bdc0f2beaa62a049b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1feb87871436031bdc0f2beaa62a049b-Paper-Conference.pdf,Optimization
Tester-Learners for Halfspaces_ Universal Algorithms,https://papers.nips.cc/paper_files/paper/2023/hash/204d9a9a4816a45909010587ffc3204b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/204d9a9a4816a45909010587ffc3204b-Paper-Conference.pdf,Optimization
Empowering Convolutional Neural Nets with MetaSin Activation,https://papers.nips.cc/paper_files/paper/2023/hash/1f05584d537c92c8271699f207677475-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f05584d537c92c8271699f207677475-Paper-Conference.pdf,Deep Learning
A Cross-Moment Approach for Causal Effect Estimation,https://papers.nips.cc/paper_files/paper/2023/hash/1f6100363156cced8633f4e89dd8ceb1-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f6100363156cced8633f4e89dd8ceb1-Paper-Conference.pdf,Optimization
Star-Shaped Denoising Diffusion Probabilistic Models,https://papers.nips.cc/paper_files/paper/2023/hash/1fcefa894924bb1688041b7a26fb8aea-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1fcefa894924bb1688041b7a26fb8aea-Paper-Conference.pdf,Optimization
Rethinking Semi-Supervised Medical Image Segmentation_ A Variance-Reduction Perspective,https://papers.nips.cc/paper_files/paper/2023/hash/1f7e6d5c84b0ed286d0e69b7d2c79b47-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f7e6d5c84b0ed286d0e69b7d2c79b47-Paper-Conference.pdf,Optimization
An Adaptive Algorithm for Learning with Unknown Distribution Drift,https://papers.nips.cc/paper_files/paper/2023/hash/1fe6f635fe265292aba3987b5123ae3d-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1fe6f635fe265292aba3987b5123ae3d-Paper-Conference.pdf,Deep Learning
An Information-Theoretic Evaluation of Generative Models in Learning Multi-modal Distributions,https://papers.nips.cc/paper_files/paper/2023/hash/1f5c5cd01b864d53cc5fa0a3472e152e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/1f5c5cd01b864d53cc5fa0a3472e152e-Paper-Conference.pdf,Optimization
On Single-Index Models beyond Gaussian Data,https://papers.nips.cc/paper_files/paper/2023/hash/2063a00c435aafbcc58c16ce1e522139-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2063a00c435aafbcc58c16ce1e522139-Paper-Conference.pdf,Optimization
AttrSeg_ Open-Vocabulary Semantic Segmentation via Attribute Decomposition-Aggregation,https://papers.nips.cc/paper_files/paper/2023/hash/2093ed77c549eda95bd6f7212b735b43-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2093ed77c549eda95bd6f7212b735b43-Paper-Conference.pdf,Optimization
EMMA-X_ An EM-like Multilingual Pre-training Algorithm for Cross-lingual Representation Learning,https://papers.nips.cc/paper_files/paper/2023/hash/201408406e0c5cf7626c4baeae6eaadd-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/201408406e0c5cf7626c4baeae6eaadd-Paper-Conference.pdf,Optimization
Graph Denoising Diffusion for Inverse Protein Folding,https://papers.nips.cc/paper_files/paper/2023/hash/20888d00c5df685de2c09790040e0327-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/20888d00c5df685de2c09790040e0327-Paper-Conference.pdf,Optimization
Stable and low-precision training for large-scale vision-language models,https://papers.nips.cc/paper_files/paper/2023/hash/20bd42d82998bc61732c00452228e814-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/20bd42d82998bc61732c00452228e814-Paper-Conference.pdf,Computer Vision
Revisit the Power of Vanilla Knowledge Distillation_ from Small Scale to Large Scale,https://papers.nips.cc/paper_files/paper/2023/hash/204f828ba287fdecf41dd002e9a07d8c-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/204f828ba287fdecf41dd002e9a07d8c-Paper-Conference.pdf,Optimization
LD2_ Scalable Heterophilous Graph Neural Network with Decoupled Embeddings,https://papers.nips.cc/paper_files/paper/2023/hash/206191b9b7349e2743d98d855dec9e58-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/206191b9b7349e2743d98d855dec9e58-Paper-Conference.pdf,Deep Learning
CycleNet_ Rethinking Cycle Consistency in Text-Guided Diffusion for Image Manipulation,https://papers.nips.cc/paper_files/paper/2023/hash/21293a43d0321c5602dd893be2c2332b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21293a43d0321c5602dd893be2c2332b-Paper-Conference.pdf,Optimization
Privacy Assessment on Reconstructed Images_ Are Existing Evaluation Metrics Faithful to Human Perception_,https://papers.nips.cc/paper_files/paper/2023/hash/2082273791021571c410f41d565d0b45-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2082273791021571c410f41d565d0b45-Paper-Conference.pdf,Optimization
Active Vision Reinforcement Learning under Limited Visual Observability,https://papers.nips.cc/paper_files/paper/2023/hash/20e6b4dd2b1f82bc599c593882f67f75-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/20e6b4dd2b1f82bc599c593882f67f75-Paper-Conference.pdf,Reinforcement Learning
Convolution Monge Mapping Normalization for learning on sleep data,https://papers.nips.cc/paper_files/paper/2023/hash/21718991f6acf19a42376b5c7a8668c5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21718991f6acf19a42376b5c7a8668c5-Paper-Conference.pdf,Deep Learning
Fast Rank-1 Lattice Targeted Sampling for Black-box Optimization,https://papers.nips.cc/paper_files/paper/2023/hash/218d0323ce235090b43a1166159ee328-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/218d0323ce235090b43a1166159ee328-Paper-Conference.pdf,Optimization
Gradient Flossing_ Improving Gradient Descent through Dynamic Control of Jacobians,https://papers.nips.cc/paper_files/paper/2023/hash/214ce905bf2072535e34b3cf873cbbc8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/214ce905bf2072535e34b3cf873cbbc8-Paper-Conference.pdf,Optimization
Optimization of Inter-group criteria for clustering with minimum size constraints,https://papers.nips.cc/paper_files/paper/2023/hash/20f814ecdaa8c76131e21683447e347b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/20f814ecdaa8c76131e21683447e347b-Paper-Conference.pdf,Optimization
Bandit Social Learning under Myopic Behavior,https://papers.nips.cc/paper_files/paper/2023/hash/212b143b5a5d6b88feb0fb1441b9756e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/212b143b5a5d6b88feb0fb1441b9756e-Paper-Conference.pdf,Reinforcement Learning
Recommender Systems with Generative Retrieval,https://papers.nips.cc/paper_files/paper/2023/hash/20dcab0f14046a5c6b02b61da9f13229-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/20dcab0f14046a5c6b02b61da9f13229-Paper-Conference.pdf,Reinforcement Learning
No-Regret Learning in Dynamic Competition with Reference Effects Under Logit Demand,https://papers.nips.cc/paper_files/paper/2023/hash/21c9fd36a6d94a491bf330a0ba0e5f6e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21c9fd36a6d94a491bf330a0ba0e5f6e-Paper-Conference.pdf,Reinforcement Learning
On Measuring Fairness in Generative Models,https://papers.nips.cc/paper_files/paper/2023/hash/220165f9c7f51163b73c8c7fff578b4e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/220165f9c7f51163b73c8c7fff578b4e-Paper-Conference.pdf,Optimization
Block-Coordinate Methods and Restarting for Solving Extensive-Form Games,https://papers.nips.cc/paper_files/paper/2023/hash/2280faacd674566a5eace1bd1098f507-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2280faacd674566a5eace1bd1098f507-Paper-Conference.pdf,Optimization
Evaluating and Inducing Personality in Pre-trained Language Models,https://papers.nips.cc/paper_files/paper/2023/hash/21f7b745f73ce0d1f9bcea7f40b1388e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21f7b745f73ce0d1f9bcea7f40b1388e-Paper-Conference.pdf,Natural Language Processing (NLP)
Robust Contrastive Language-Image Pretraining against Data Poisoning and Backdoor Attacks,https://papers.nips.cc/paper_files/paper/2023/hash/2232e8fee69b150005ac420bfa83d705-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2232e8fee69b150005ac420bfa83d705-Paper-Conference.pdf,Optimization
Transferable Adversarial Robustness for Categorical Data via Universal Robust Embeddings,https://papers.nips.cc/paper_files/paper/2023/hash/22a25fc3da528794d52664dacc7bd470-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/22a25fc3da528794d52664dacc7bd470-Paper-Conference.pdf,Optimization
DreamHuman_ Animatable 3D Avatars from Text,https://papers.nips.cc/paper_files/paper/2023/hash/21912f7057935149fa58408ee8cb460e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21912f7057935149fa58408ee8cb460e-Paper-Conference.pdf,Computer Vision
Reading Relevant Feature from Global Representation Memory for Visual Object Tracking,https://papers.nips.cc/paper_files/paper/2023/hash/2349293cb1bf2ce36d5c566f660f957e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2349293cb1bf2ce36d5c566f660f957e-Paper-Conference.pdf,Computer Vision
Drift doesn't Matter_ Dynamic Decomposition with Diffusion Reconstruction for Unstable Multivariate Time Series Anomaly Detection,https://papers.nips.cc/paper_files/paper/2023/hash/22f5d8e689d2a011cd8ead552ed59052-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/22f5d8e689d2a011cd8ead552ed59052-Paper-Conference.pdf,Optimization
Online learning of long-range dependencies,https://papers.nips.cc/paper_files/paper/2023/hash/2184d8450c8a641f9a10c49279087c97-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2184d8450c8a641f9a10c49279087c97-Paper-Conference.pdf,Deep Learning
Rank-1 Matrix Completion with Gradient Descent and Small Random Initialization,https://papers.nips.cc/paper_files/paper/2023/hash/21c426323068204f4199c490d730e88e-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21c426323068204f4199c490d730e88e-Paper-Conference.pdf,Optimization
RRHF_ Rank Responses to Align Language Models with Human Feedback,https://papers.nips.cc/paper_files/paper/2023/hash/23e6f78bdec844a9f7b6c957de2aae91-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/23e6f78bdec844a9f7b6c957de2aae91-Paper-Conference.pdf,Reinforcement Learning
Predicting Global Label Relationship Matrix for Graph Neural Networks under Heterophily,https://papers.nips.cc/paper_files/paper/2023/hash/23aa2163dea287441ebebc1295d5b3fc-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/23aa2163dea287441ebebc1295d5b3fc-Paper-Conference.pdf,Deep Learning
IMPRESS_ Evaluating the Resilience of Imperceptible Perturbations Against Unauthorized Data Usage in Diffusion-Based Generative AI,https://papers.nips.cc/paper_files/paper/2023/hash/222dda29587fbc2979ca99fd5ed00735-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/222dda29587fbc2979ca99fd5ed00735-Paper-Conference.pdf,Optimization
VoxDet_ Voxel Learning for Novel Instance Detection,https://papers.nips.cc/paper_files/paper/2023/hash/21f1c5bbf2519321c1bee9bfa9edcd46-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/21f1c5bbf2519321c1bee9bfa9edcd46-Paper-Conference.pdf,Computer Vision
From ViT Features to Training-free Video Object Segmentation via Streaming-data Mixture Models,https://papers.nips.cc/paper_files/paper/2023/hash/240cc9ac4789351653d13cfcba4ee85c-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/240cc9ac4789351653d13cfcba4ee85c-Paper-Conference.pdf,Computer Vision
Improving Adversarial Robustness via Information Bottleneck Distillation,https://papers.nips.cc/paper_files/paper/2023/hash/233278d812e74a4f9848410881db86b1-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/233278d812e74a4f9848410881db86b1-Paper-Conference.pdf,Optimization
Provable Guarantees for Nonlinear Feature Learning in Three-Layer Neural Networks,https://papers.nips.cc/paper_files/paper/2023/hash/236b6a814a1d2c0ff504ca7bf380f7ff-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/236b6a814a1d2c0ff504ca7bf380f7ff-Paper-Conference.pdf,Deep Learning
Robust Lipschitz Bandits to Adversarial Corruptions,https://papers.nips.cc/paper_files/paper/2023/hash/238f3b98bbe998b4f2234443907fe663-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/238f3b98bbe998b4f2234443907fe663-Paper-Conference.pdf,Reinforcement Learning
Lockdown_ Backdoor Defense for Federated Learning with Isolated Subspace Training,https://papers.nips.cc/paper_files/paper/2023/hash/2376f25ef1725a9e3516ee3c86a59f46-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2376f25ef1725a9e3516ee3c86a59f46-Paper-Conference.pdf,Optimization
What Knowledge Gets Distilled in Knowledge Distillation_,https://papers.nips.cc/paper_files/paper/2023/hash/2433fec2144ccf5fea1c9c5ebdbc3924-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/2433fec2144ccf5fea1c9c5ebdbc3924-Paper-Conference.pdf,Deep Learning
Bayesian target optimisation for high-precision holographic optogenetics,https://papers.nips.cc/paper_files/paper/2023/hash/240225294cdd2c9b692c2519d3278a08-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/240225294cdd2c9b692c2519d3278a08-Paper-Conference.pdf,Optimization
ReContrast_ Domain-Specific Anomaly Detection via Contrastive Reconstruction,https://papers.nips.cc/paper_files/paper/2023/hash/228b9279ecf9bbafe582406850c57115-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/file/228b9279ecf9bbafe582406850c57115-Paper-Conference.pdf,Computer Vision
